,Date,Time,Open,High,Low,Close,Volume,Amount,ABV_Diff,ZT
33840,2020-07-20,09:24:00,5559.0,5562.0,5553.0,5558.0,170.0,4724674.9915000005,206.0,7.39388618222302e-05
33900,2020-07-20,09:25:00,5557.0,5559.0,5553.0,5555.0,203.0,5639950.0095,-1004.0,-6.690682707754511e-05
33960,2020-07-20,09:26:00,5553.0,5554.0,5535.0,5542.0,572.0,15861209.997499999,318.0,-5.558838812055611e-05
34020,2020-07-20,09:27:00,5549.0,5552.0,5536.0,5536.0,307.0,8508534.984000001,-746.0,1.7748868080998066e-05
34080,2020-07-20,09:28:00,5547.0,5548.0,5544.0,5545.0,91.0,2523234.9995,-1435.0,-1.90126682078385e-05
34140,2020-07-20,09:29:00,5544.0,5553.0,5544.0,5553.0,116.0,3219264.9984999998,-1167.0,-5.254462398903333e-05
34200,2020-07-20,09:30:00,5553.0,5556.0,5544.0,5546.0,521.0,14454245.0065,-533.0,-2.338096190207386e-06
34260,2020-07-20,09:31:00,5548.0,5556.0,5548.0,5556.0,163.0,4526329.9985,121.0,3.238750843735261e-05
34320,2020-07-20,09:32:00,5549.0,5557.0,5549.0,5549.0,105.0,2915634.9984999998,120.0,-4.915986340234017e-06
34380,2020-07-20,09:33:00,5553.0,5566.0,5552.0,5563.0,221.0,6144185.0,-166.0,3.908678365319766e-06
34440,2020-07-20,09:34:00,5563.0,5565.0,5561.0,5563.0,154.0,4283400.0005,-372.0,-2.1954710166677143e-05
34500,2020-07-20,09:35:00,5562.0,5566.0,5561.0,5565.0,275.0,7650630.014999999,-314.0,-1.8182608436737492e-05
34560,2020-07-20,09:36:00,5563.0,5566.0,5557.0,5564.0,125.0,3475789.9915000005,-87.0,4.159571876387273e-05
34620,2020-07-20,09:37:00,5557.0,5562.0,5557.0,5559.0,54.0,1501155.0,307.0,2.0556144630288842e-05
34680,2020-07-20,09:38:00,5557.0,5559.0,5555.0,5556.0,71.0,1972710.0,-200.0,1.755542377003775e-05
34740,2020-07-20,09:39:00,5555.0,5561.0,5554.0,5558.0,88.0,2445139.998,-411.0,-2.49092796456491e-05
34800,2020-07-20,09:40:00,5558.0,5560.0,5555.0,5556.0,96.0,2666714.9915,-347.0,-1.3281010966362386e-05
34860,2020-07-20,09:41:00,5556.0,5557.0,5551.0,5552.0,126.0,3498389.9910000004,-285.0,-3.3758107089017685e-05
34920,2020-07-20,09:42:00,5550.0,5555.0,5546.0,5548.0,312.0,8657094.993999999,-254.0,-4.004980429935019e-05
34980,2020-07-20,09:43:00,5548.0,5553.0,5547.0,5549.0,168.0,4661965.0085,-43.0,6.212829909110475e-06
35040,2020-07-20,09:44:00,5550.0,5555.0,5550.0,5552.0,26.0,721695.0,10.0,-2.0479255332762524e-05
35100,2020-07-20,09:45:00,5547.0,5552.0,5544.0,5546.0,267.0,7405525.003500001,-315.0,-6.264276138083855e-05
35160,2020-07-20,09:46:00,5552.0,5552.0,5549.0,5552.0,58.0,1609690.0025,-162.0,1.4525031727923156e-05
35220,2020-07-20,09:47:00,5550.0,5554.0,5550.0,5551.0,86.0,2387210.003,-303.0,-2.501037538715778e-05
35280,2020-07-20,09:48:00,5552.0,5553.0,5545.0,5548.0,150.0,4161534.9924999997,178.0,-6.133638203727346e-05
35340,2020-07-20,09:49:00,5550.0,5552.0,5548.0,5551.0,38.0,1054475.0,-827.0,1.162059888051937e-05
35400,2020-07-20,09:50:00,5550.0,5550.0,5544.0,5550.0,281.0,7794074.999500001,-1461.0,-6.724390329441888e-05
35460,2020-07-20,09:51:00,5547.0,5550.0,5542.0,5546.0,292.0,8094860.004,-651.0,-3.96195697606284e-05
35520,2020-07-20,09:52:00,5550.0,5552.0,5543.0,5550.0,123.0,3412460.0015000002,-101.0,-2.253987924645262e-05
35580,2020-07-20,09:53:00,5552.0,5552.0,5548.0,5550.0,30.0,832515.0,-237.0,2.1431655366790265e-06
35640,2020-07-20,09:54:00,5551.0,5551.0,5545.0,5547.0,123.0,3411835.0,-69.0,2.4255177445437352e-05
35700,2020-07-20,09:55:00,5549.0,5551.0,5545.0,5551.0,139.0,3856270.007,95.0,2.789169775107596e-05
35760,2020-07-20,09:56:00,5550.0,5557.0,5546.0,5555.0,125.0,3470744.997,320.0,3.801306529026426e-05
35820,2020-07-20,09:57:00,5560.0,5561.0,5556.0,5561.0,232.0,6448545.0035,-319.0,1.141210985534957e-05
35880,2020-07-20,09:58:00,5559.0,5565.0,5556.0,5561.0,141.0,3920675.0055,136.0,7.130763994316106e-05
35940,2020-07-20,09:59:00,5565.0,5565.0,5553.0,5554.0,220.0,6113335.0015,77.0,5.679810099198983e-05
36000,2020-07-20,10:00:00,5556.0,5562.0,5554.0,5562.0,154.0,4279595.006,-594.0,-4.223416722344185e-05
36060,2020-07-20,10:01:00,5559.0,5560.0,5555.0,5560.0,61.0,1695130.0005,-144.0,-8.454346972913191e-05
36120,2020-07-20,10:02:00,5557.0,5560.0,5553.0,5557.0,99.0,2750769.9995,-219.0,-8.548770617640144e-05
36180,2020-07-20,10:03:00,5559.0,5563.0,5557.0,5563.0,56.0,1556675.0019999999,137.0,2.3983240123589175e-05
36240,2020-07-20,10:04:00,5562.0,5564.0,5559.0,5559.0,85.0,2363159.9984999998,-63.0,3.3724338217844266e-05
36300,2020-07-20,10:05:00,5559.0,5571.0,5559.0,5571.0,289.0,8043354.9955,-200.0,4.6982884664632686e-05
36360,2020-07-20,10:06:00,5565.0,5570.0,5562.0,5566.0,70.0,1948455.0005,-74.0,-3.5941003109130067e-05
36420,2020-07-20,10:07:00,5569.0,5579.0,5564.0,5572.0,331.0,9220714.983,561.0,4.673007828034e-05
36480,2020-07-20,10:08:00,5574.0,5574.0,5567.0,5571.0,203.0,5653994.9955,239.0,-3.219180909008536e-05
36540,2020-07-20,10:09:00,5570.0,5572.0,5567.0,5571.0,61.0,1698525.0005,-231.0,-2.3771824079708928e-05
36600,2020-07-20,10:10:00,5571.0,5575.0,5567.0,5567.0,108.0,3007559.9885,-316.0,-1.1486311516755921e-05
36660,2020-07-20,10:11:00,5567.0,5572.0,5565.0,5568.0,158.0,4398320.017000001,52.0,4.156899135774081e-05
36720,2020-07-20,10:12:00,5566.0,5570.0,5566.0,5570.0,82.0,2283344.998,139.0,-7.74065487009852e-05
36780,2020-07-20,10:13:00,5570.0,5570.0,5564.0,5566.0,76.0,2114965.0045,642.0,-2.0421109672112564e-05
36840,2020-07-20,10:14:00,5565.0,5568.0,5562.0,5566.0,207.0,5760509.9995,137.0,-2.2482248979049935e-05
37800,2020-07-20,10:30:00,5568.0,5574.0,5565.0,5571.0,215.0,5986539.9995,126.0,2.7259138296185726e-05
37860,2020-07-20,10:31:00,5571.0,5572.0,5565.0,5565.0,75.0,2087590.0,-196.0,2.6564290857468993e-06
37920,2020-07-20,10:32:00,5564.0,5574.0,5564.0,5568.0,135.0,3759214.984,2.0,-5.2519542106137056e-05
37980,2020-07-20,10:33:00,5573.0,5575.0,5568.0,5570.0,108.0,3008474.993,-210.0,-3.419987276643779e-05
38040,2020-07-20,10:34:00,5569.0,5570.0,5567.0,5570.0,47.0,1308789.999,1.0,-5.4634588491492515e-05
38100,2020-07-20,10:35:00,5567.0,5572.0,5567.0,5567.0,86.0,2394745.0015000002,68.0,2.7166542078262093e-06
38160,2020-07-20,10:36:00,5572.0,5572.0,5556.0,5556.0,573.0,15929124.992500002,1856.0,1.5498595198153977e-05
38220,2020-07-20,10:37:00,5563.0,5564.0,5560.0,5561.0,85.0,2363690.001,118.0,3.1626311348026196e-05
38280,2020-07-20,10:38:00,5557.0,5561.0,5557.0,5561.0,121.0,3363549.9935,5800.0,3.2069496199557283e-06
38340,2020-07-20,10:39:00,5559.0,5567.0,5559.0,5561.0,342.0,9510539.999,1177.0,6.447399418213243e-05
38400,2020-07-20,10:40:00,5567.0,5571.0,5565.0,5569.0,129.0,3591430.002,-704.0,-6.76839664749616e-05
38460,2020-07-20,10:41:00,5568.0,5569.0,5566.0,5566.0,20.0,556765.0,7.0,3.185461309255842e-05
38520,2020-07-20,10:42:00,5568.0,5574.0,5568.0,5571.0,81.0,2256280.0,-31.0,2.3021007080796624e-05
38580,2020-07-20,10:43:00,5573.0,5573.0,5567.0,5569.0,87.0,2422919.9984999998,-44.0,4.310827841486287e-05
38640,2020-07-20,10:44:00,5569.0,5572.0,5568.0,5572.0,44.0,1225495.0,-9.0,5.972087503399356e-06
38700,2020-07-20,10:45:00,5572.0,5573.0,5570.0,5572.0,72.0,2005805.0,-332.0,-1.3365981590549203e-05
38760,2020-07-20,10:46:00,5572.0,5574.0,5566.0,5572.0,95.0,2645789.999,-39.0,1.3079633712220762e-05
38820,2020-07-20,10:47:00,5570.0,5572.0,5568.0,5569.0,49.0,1364525.0,12.0,-2.7634133285727212e-05
38880,2020-07-20,10:48:00,5571.0,5573.0,5569.0,5570.0,113.0,3147169.997,81.0,1.9235990798195856e-05
38940,2020-07-20,10:49:00,5570.0,5573.0,5569.0,5572.0,92.0,2562845.0,164.0,1.8475318361044865e-05
39000,2020-07-20,10:50:00,5572.0,5573.0,5568.0,5573.0,69.0,1922180.0065000001,-7.0,8.762326549667454e-05
39060,2020-07-20,10:51:00,5570.0,5572.0,5569.0,5571.0,90.0,2506515.0005,-76.0,5.983820858732841e-05
39120,2020-07-20,10:52:00,5569.0,5569.0,5563.0,5563.0,210.0,5844275.019,-260.0,2.571096899219226e-06
39180,2020-07-20,10:53:00,5570.0,5570.0,5565.0,5566.0,35.0,974205.0,-156.0,2.30735068363178e-05
39240,2020-07-20,10:54:00,5569.0,5571.0,5568.0,5570.0,138.0,3843195.0,137.0,-1.4018100895241137e-05
39300,2020-07-20,10:55:00,5571.0,5584.0,5571.0,5583.0,643.0,17931964.964,595.0,-1.2265069559210437e-06
39360,2020-07-20,10:56:00,5581.0,5583.0,5573.0,5574.0,253.0,7054670.007,-100.0,1.5993114877829332e-06
39420,2020-07-20,10:57:00,5576.0,5581.0,5575.0,5579.0,109.0,3040209.999,-452.0,-4.2949052050119306e-05
39480,2020-07-20,10:58:00,5580.0,5581.0,5578.0,5580.0,54.0,1506425.0,-548.0,1.0526732584908667e-05
39540,2020-07-20,10:59:00,5579.0,5581.0,5577.0,5580.0,103.0,2873260.0015,133.0,-7.84185737132681e-05
39600,2020-07-20,11:00:00,5579.0,5595.0,5579.0,5592.0,1279.0,35740760.0055,421.0,5.366892941928035e-05
39660,2020-07-20,11:01:00,5594.0,5595.0,5588.0,5593.0,538.0,15041144.988499999,986.0,-2.555726993868661e-05
39720,2020-07-20,11:02:00,5588.0,5588.0,5585.0,5585.0,44.0,1228910.0,94.0,7.94660918622804e-06
39780,2020-07-20,11:03:00,5587.0,5587.0,5581.0,5585.0,79.0,2205749.9984999998,147.0,4.4736710059112285e-06
39840,2020-07-20,11:04:00,5580.0,5587.0,5580.0,5582.0,59.0,1647204.9995,66.0,-1.088534858345423e-05
39900,2020-07-20,11:05:00,5582.0,5586.0,5582.0,5583.0,74.0,2066065.0,338.0,1.209814979065828e-05
39960,2020-07-20,11:06:00,5587.0,5598.0,5584.0,5590.0,774.0,21646245.006500002,609.0,4.289150532254023e-06
40020,2020-07-20,11:07:00,5590.0,5591.0,5588.0,5590.0,79.0,2207865.0015000002,1956.0,-2.5554467533390427e-05
40080,2020-07-20,11:08:00,5589.0,5589.0,5585.0,5586.0,88.0,2458055.002,140.0,-5.470802974184686e-05
40140,2020-07-20,11:09:00,5586.0,5589.0,5586.0,5587.0,55.0,1536450.001,468.0,-9.423315193514195e-06
40200,2020-07-20,11:10:00,5587.0,5598.0,5586.0,5597.0,649.0,18155945.008500002,-783.0,6.414479745607229e-05
40260,2020-07-20,11:11:00,5595.0,5597.0,5592.0,5595.0,255.0,7133384.9955,-104.0,-3.0461430893489386e-05
40320,2020-07-20,11:12:00,5593.0,5605.0,5593.0,5602.0,527.0,14755935.0025,2207.0,2.37071816460464e-05
40380,2020-07-20,11:13:00,5596.0,5610.0,5595.0,5610.0,870.0,24380229.976999998,-792.0,5.254991087093012e-05
40440,2020-07-20,11:14:00,5603.0,5610.0,5599.0,5603.0,532.0,14906170.0075,696.0,9.968488603363066e-05
40500,2020-07-20,11:15:00,5609.0,5618.0,5607.0,5612.0,1493.0,41910535.009,5944.0,1.2164766654830895e-05
40560,2020-07-20,11:16:00,5610.0,5614.0,5604.0,5612.0,434.0,12170200.002500001,1343.0,9.491468114527872e-06
40620,2020-07-20,11:17:00,5604.0,5606.0,5602.0,5604.0,180.0,5043839.999,1198.0,-2.93092125520353e-06
40680,2020-07-20,11:18:00,5604.0,5605.0,5597.0,5600.0,391.0,10947995.003,-174.0,1.6535033023514614e-05
40740,2020-07-20,11:19:00,5599.0,5599.0,5593.0,5596.0,323.0,9037164.9905,-441.0,-1.5601030726221398e-05
40800,2020-07-20,11:20:00,5593.0,5596.0,5589.0,5589.0,395.0,11045430.0,-390.0,9.80241353364684e-06
40860,2020-07-20,11:21:00,5593.0,5595.0,5587.0,5590.0,290.0,8105745.0025,296.0,5.001816671974825e-05
40920,2020-07-20,11:22:00,5591.0,5592.0,5588.0,5591.0,75.0,2096269.9995,425.0,5.517824741311924e-05
40980,2020-07-20,11:23:00,5590.0,5610.0,5590.0,5604.0,659.0,18457045.005499996,-914.0,2.333359775034887e-06
41040,2020-07-20,11:24:00,5598.0,5598.0,5594.0,5595.0,55.0,1538600.0015,-149.0,4.923610806713586e-05
41100,2020-07-20,11:25:00,5596.0,5603.0,5596.0,5601.0,185.0,5180289.9975000005,354.0,3.244241084727492e-05
41160,2020-07-20,11:26:00,5601.0,5601.0,5597.0,5599.0,96.0,2687675.0015000002,27.0,5.5798089978154054e-05
41220,2020-07-20,11:27:00,5600.0,5603.0,5598.0,5602.0,100.0,2800440.0005,235.0,3.330503946103317e-05
41280,2020-07-20,11:28:00,5599.0,5599.0,5595.0,5595.0,83.0,2322415.0005,255.0,1.8478128707879537e-05
41340,2020-07-20,11:29:00,5596.0,5598.0,5594.0,5596.0,168.0,4700399.990499999,763.0,3.537043638712767e-05
48600,2020-07-20,13:30:00,5596.0,5605.0,5594.0,5605.0,338.0,9464700.007,-346.0,2.666495791662068e-05
48660,2020-07-20,13:31:00,5593.0,5601.0,5590.0,5594.0,214.0,5987814.9915,122.0,-1.066534414018814e-06
48720,2020-07-20,13:32:00,5596.0,5596.0,5591.0,5593.0,133.0,3719595.0,497.0,5.75906768948966e-06
48780,2020-07-20,13:33:00,5594.0,5597.0,5593.0,5595.0,120.0,3357349.9995,459.0,9.120314457252403e-06
48840,2020-07-20,13:34:00,5594.0,5594.0,5591.0,5592.0,66.0,1845440.0,-79.0,2.8996363527636272e-05
48900,2020-07-20,13:35:00,5592.0,5593.0,5589.0,5590.0,108.0,3019424.9995,-322.0,-5.217000704826891e-05
48960,2020-07-20,13:36:00,5590.0,5590.0,5587.0,5587.0,132.0,3688089.9919999996,-264.0,3.280399767309205e-05
49020,2020-07-20,13:37:00,5587.0,5590.0,5586.0,5588.0,95.0,2654535.0,-3.0,-3.8636082763130666e-05
49080,2020-07-20,13:38:00,5590.0,5593.0,5588.0,5593.0,60.0,1677134.9965000001,-94.0,-7.297527957440016e-05
49140,2020-07-20,13:39:00,5593.0,5593.0,5592.0,5593.0,25.0,699055.0,98.0,1.0646456993504283e-05
49200,2020-07-20,13:40:00,5592.0,5592.0,5587.0,5588.0,82.0,2291204.9984999998,47.0,-2.590947597998874e-05
49260,2020-07-20,13:41:00,5590.0,5593.0,5588.0,5591.0,54.0,1509425.0025,-17.0,-1.3154799299798432e-05
49320,2020-07-20,13:42:00,5590.0,5593.0,5589.0,5592.0,20.0,559110.0,31.0,5.961251772831396e-05
49380,2020-07-20,13:43:00,5593.0,5594.0,5590.0,5592.0,36.0,1006584.999,-974.0,1.314022035797995e-05
49440,2020-07-20,13:44:00,5592.0,5593.0,5591.0,5592.0,27.0,754934.9995,-1119.0,-3.1558628937823546e-05
49500,2020-07-20,13:45:00,5592.0,5592.0,5588.0,5590.0,117.0,3270530.0185000002,-558.0,2.1384693479622655e-05
49560,2020-07-20,13:46:00,5590.0,5590.0,5587.0,5588.0,60.0,1676379.9989999998,-57.0,-8.317526952496429e-06
49620,2020-07-20,13:47:00,5588.0,5590.0,5586.0,5586.0,46.0,1285155.0,152.0,2.40874666193218e-05
49680,2020-07-20,13:48:00,5587.0,5591.0,5587.0,5588.0,104.0,2906280.003,24.0,-1.7457063426211293e-05
49740,2020-07-20,13:49:00,5589.0,5591.0,5589.0,5589.0,53.0,1481280.0015,-72.0,-4.067701677147216e-06
49800,2020-07-20,13:50:00,5590.0,5590.0,5585.0,5585.0,86.0,2402039.995,-1160.0,0.00010552314046016967
49860,2020-07-20,13:51:00,5583.0,5588.0,5583.0,5584.0,328.0,9159495.008000001,240.0,-2.6459918779102182e-05
49920,2020-07-20,13:52:00,5588.0,5588.0,5587.0,5588.0,14.0,391150.0,-360.0,9.219762477848914e-05
49980,2020-07-20,13:53:00,5588.0,5590.0,5588.0,5590.0,88.0,2459389.999,40.0,9.372303671605935e-05
50040,2020-07-20,13:54:00,5590.0,5591.0,5583.0,5585.0,80.0,2234359.993,-28.0,4.088590782644579e-05
50100,2020-07-20,13:55:00,5583.0,5586.0,5583.0,5585.0,50.0,1396145.0,117.0,2.644862461571988e-05
50160,2020-07-20,13:56:00,5584.0,5585.0,5581.0,5583.0,235.0,6559719.988,299.0,-3.7000506741081054e-05
50220,2020-07-20,13:57:00,5584.0,5584.0,5582.0,5583.0,73.0,2037799.9980000001,219.0,2.8971027757716773e-06
50280,2020-07-20,13:58:00,5584.0,5584.0,5580.0,5582.0,81.0,2260520.0,-1183.0,-1.991149063007569e-05
50340,2020-07-20,13:59:00,5582.0,5584.0,5580.0,5580.0,152.0,4241695.0,-2922.0,8.140065338612213e-06
50400,2020-07-20,14:00:00,5584.0,5585.0,5581.0,5582.0,93.0,2596059.9975,-462.0,1.492113896913357e-05
50460,2020-07-20,14:01:00,5585.0,5592.0,5583.0,5586.0,181.0,5055899.9955,289.0,8.297008879497075e-05
50520,2020-07-20,14:02:00,5593.0,5593.0,5587.0,5592.0,155.0,4333190.0030000005,-2058.0,-9.17696794790237e-06
50580,2020-07-20,14:03:00,5587.0,5591.0,5587.0,5590.0,60.0,1676670.0,-164.0,-8.309478216382362e-05
50640,2020-07-20,14:04:00,5591.0,5592.0,5588.0,5592.0,23.0,642940.0,-53.0,3.433900051624378e-06
50700,2020-07-20,14:05:00,5588.0,5591.0,5586.0,5588.0,71.0,1983970.007,-449.0,-5.6942017671580594e-05
50760,2020-07-20,14:06:00,5587.0,5592.0,5587.0,5592.0,26.0,726775.0,-606.0,6.208410805018537e-05
50820,2020-07-20,14:07:00,5592.0,5592.0,5587.0,5587.0,59.0,1649149.994,-20.0,0.00011460409278524208
50880,2020-07-20,14:08:00,5588.0,5588.0,5585.0,5587.0,28.0,782160.0,153.0,7.57227764960515e-05
50940,2020-07-20,14:09:00,5585.0,5587.0,5584.0,5586.0,78.0,2178164.9995,563.0,3.316799251185932e-06
51000,2020-07-20,14:10:00,5587.0,5587.0,5584.0,5586.0,79.0,2206199.9995,-127.0,1.664267783566826e-05
51060,2020-07-20,14:11:00,5587.0,5589.0,5585.0,5586.0,54.0,1508470.0,-50.0,8.947967610787681e-05
51120,2020-07-20,14:12:00,5589.0,5597.0,5588.0,5594.0,216.0,6040619.995,-175.0,3.3690061415897397e-05
51180,2020-07-20,14:13:00,5593.0,5595.0,5590.0,5595.0,100.0,2796699.9984999998,-12.0,-8.00240212739623e-05
51240,2020-07-20,14:14:00,5591.0,5595.0,5590.0,5590.0,165.0,4612630.022,76.0,6.741251243531056e-06
51300,2020-07-20,14:15:00,5593.0,5595.0,5590.0,5590.0,181.0,5060760.001,-479.0,-9.642360535102932e-06
51360,2020-07-20,14:16:00,5594.0,5594.0,5592.0,5593.0,41.0,1146565.0,597.0,2.8227622493706256e-05
51420,2020-07-20,14:17:00,5592.0,5592.0,5588.0,5589.0,127.0,3549474.9960000003,-342.0,-3.6945811372035564e-05
51480,2020-07-20,14:18:00,5589.0,5591.0,5589.0,5590.0,43.0,1201815.0,-85.0,1.453983600185893e-09
51540,2020-07-20,14:19:00,5590.0,5592.0,5589.0,5590.0,38.0,1062190.0,-496.0,3.971976016635557e-06
51600,2020-07-20,14:20:00,5592.0,5594.0,5591.0,5593.0,48.0,1342280.0,469.0,3.23361876572058e-05
51660,2020-07-20,14:21:00,5594.0,5598.0,5592.0,5596.0,215.0,6014609.994,767.0,0.00010687571629809574
51720,2020-07-20,14:22:00,5597.0,5605.0,5596.0,5603.0,337.0,9437664.9985,934.0,3.698644574302737e-05
51780,2020-07-20,14:23:00,5605.0,5605.0,5600.0,5603.0,192.0,5379589.987,202.0,2.2291853196896567e-05
51840,2020-07-20,14:24:00,5600.0,5605.0,5600.0,5602.0,99.0,2773439.9990000003,431.0,3.4970271652389216e-06
51900,2020-07-20,14:25:00,5605.0,5609.0,5601.0,5609.0,317.0,8885140.010499999,23.0,1.1949050373702758e-05
51960,2020-07-20,14:26:00,5601.0,5603.0,5600.0,5602.0,24.0,672255.0,84.0,8.329384584497588e-05
52020,2020-07-20,14:27:00,5603.0,5605.0,5598.0,5605.0,162.0,4537670.011,209.0,0.00012641788770536197
52080,2020-07-20,14:28:00,5600.0,5601.0,5596.0,5599.0,56.0,1567615.001,3.0,4.058441455874599e-05
52140,2020-07-20,14:29:00,5598.0,5602.0,5598.0,5602.0,41.0,1148170.0,-120.0,4.6861151442456615e-05
52200,2020-07-20,14:30:00,5602.0,5605.0,5601.0,5605.0,128.0,3586710.003,450.0,4.217853495172815e-05
52260,2020-07-20,14:31:00,5602.0,5605.0,5600.0,5602.0,75.0,2100914.995,558.0,4.457313765948712e-06
52320,2020-07-20,14:32:00,5602.0,5602.0,5596.0,5596.0,36.0,1007720.0,77.0,9.142783428892006e-06
52380,2020-07-20,14:33:00,5600.0,5602.0,5597.0,5600.0,33.0,923950.0,-95.0,-5.950256209293533e-06
52440,2020-07-20,14:34:00,5600.0,5600.0,5597.0,5598.0,26.0,727840.0,299.0,3.8623187027489984e-05
52500,2020-07-20,14:35:00,5598.0,5600.0,5597.0,5597.0,136.0,3806260.0,88.0,2.7480502405424908e-05
52560,2020-07-20,14:36:00,5600.0,5601.0,5596.0,5598.0,76.0,2127575.0,340.0,3.2660347298673634e-05
52620,2020-07-20,14:37:00,5598.0,5598.0,5593.0,5594.0,92.0,2573740.007,-143.0,-7.88808079642218e-05
52680,2020-07-20,14:38:00,5593.0,5596.0,5593.0,5595.0,10.0,279770.0,372.0,-0.00010426264269073708
52740,2020-07-20,14:39:00,5596.0,5597.0,5595.0,5596.0,24.0,671535.0,773.0,2.7186915794175093e-05
52800,2020-07-20,14:40:00,5597.0,5601.0,5595.0,5598.0,92.0,2574849.9875,2969.0,7.620852125308578e-05
52860,2020-07-20,14:41:00,5601.0,5606.0,5601.0,5601.0,457.0,12803534.9965,-6.0,2.8040856550504145e-05
52920,2020-07-20,14:42:00,5604.0,5608.0,5599.0,5606.0,280.0,7848714.975,377.0,7.673973914044015e-05
52980,2020-07-20,14:43:00,5602.0,5603.0,5601.0,5602.0,46.0,1288445.0005,2146.0,-8.926280093679573e-05
53040,2020-07-20,14:44:00,5602.0,5606.0,5601.0,5603.0,235.0,6583654.998500001,-173.0,4.8862974827074925e-05
53100,2020-07-20,14:45:00,5604.0,5604.0,5601.0,5602.0,143.0,4006225.002,-97.0,-8.93040132915246e-06
53160,2020-07-20,14:46:00,5602.0,5607.0,5602.0,5602.0,100.0,2802190.0009999997,95.0,4.770996859853772e-05
53220,2020-07-20,14:47:00,5604.0,5604.0,5600.0,5602.0,155.0,4340814.9799999995,211.0,1.1443106594527945e-05
53280,2020-07-20,14:48:00,5602.0,5603.0,5599.0,5602.0,94.0,2632599.9995,50.0,-1.960115041394876e-05
53340,2020-07-20,14:49:00,5600.0,5600.0,5588.0,5592.0,675.0,18876025.005,1125.0,-3.551084375177584e-05
53400,2020-07-20,14:50:00,5593.0,5598.0,5590.0,5593.0,234.0,6544550.0,354.0,-5.2885711806883556e-05
53460,2020-07-20,14:51:00,5597.0,5599.0,5593.0,5597.0,124.0,3469690.003,-120.0,7.043938806717575e-05
53520,2020-07-20,14:52:00,5595.0,5595.0,5588.0,5590.0,250.0,6988184.993999999,-1008.0,1.7272543048651347e-06
53580,2020-07-20,14:53:00,5591.0,5592.0,5588.0,5588.0,90.0,2515330.0,-2294.0,4.348750509226129e-06
53640,2020-07-20,14:54:00,5588.0,5594.0,5588.0,5590.0,165.0,4613405.004,-463.0,-1.5696393029878364e-05
